dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
clean2,"['SMM', 'MS', 'DyS', 'ACC', 'X', 'SORD', 'PCC', 'HDy', 'MAX', 'CC', 'PACC']","[0.11645644 0.10862531 0.10478493 0.10420552 0.10312219 0.09546574
 0.08532182 0.07940997 0.06911318 0.06840083 0.06509406]","[np.float64(0.06915258333333332), np.float64(0.074138), np.float64(0.07685516666666663), np.float64(0.0772825), np.float64(0.07809437500000001), np.float64(0.08435762499999994), np.float64(0.09438691666666667), np.float64(0.10141375), np.float64(0.11652283333333341), np.float64(0.1177363333333333), np.float64(0.12371733333333333)]","['ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC']","[1.66584901e-01 1.66584901e-01 1.66584901e-01 1.66584901e-01
 1.66584901e-01 1.66584901e-01 1.66584901e-04 1.66584901e-04
 7.08871919e-05 4.32688054e-05 4.32688054e-05]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001), np.float64(0.001), np.float64(0.00235), np.float64(0.00385), np.float64(0.00385)]"
click-prediction,"['SORD', 'SMM', 'HDy', 'DyS', 'ACC', 'MS', 'X', 'PCC', 'MAX', 'CC', 'PACC']","[0.12260764 0.11689836 0.11193805 0.10599104 0.10058322 0.09304213
 0.09172308 0.08411244 0.08244194 0.0455998  0.04506231]","[np.float64(0.08481312500000003), np.float64(0.08895537500000004), np.float64(0.09289724999999997), np.float64(0.09810958333333333), np.float64(0.10338441666666669), np.float64(0.11176375000000002), np.float64(0.113371), np.float64(0.12362899999999998), np.float64(0.12613407142857136), np.float64(0.22804350000000018), np.float64(0.23076351666666656)]","['DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC']","[0.14244977 0.13582172 0.13200761 0.12731793 0.12731793 0.12455777
 0.05106728 0.0456738  0.04114172 0.03644798 0.03619649]","[np.float64(0.12705), np.float64(0.13324999999999998), np.float64(0.1371), np.float64(0.14215), np.float64(0.14215), np.float64(0.14529999999999998), np.float64(0.3544), np.float64(0.39625), np.float64(0.4399), np.float64(0.49655), np.float64(0.5)]"
cmc,"['DyS', 'SMM', 'SORD', 'HDy', 'MS', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC']","[0.11740386 0.11465213 0.11064619 0.11054086 0.10754729 0.10708384
 0.10190782 0.09416285 0.05271845 0.04739388 0.03594282]","[np.float64(0.09024766666666659), np.float64(0.0924136666666667), np.float64(0.09575949999999989), np.float64(0.09585075), np.float64(0.09851875), np.float64(0.09894512499999995), np.float64(0.10397066666666659), np.float64(0.11252233333333328), np.float64(0.20098133333333337), np.float64(0.22356100000000015), np.float64(0.2947855416666666)]","['DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC']","[0.12484796 0.11584232 0.11217495 0.11211861 0.11034511 0.10450756
 0.09934497 0.08833722 0.05080295 0.04838061 0.03329775]","[np.float64(0.0894), np.float64(0.09634999999999999), np.float64(0.0995), np.float64(0.09955), np.float64(0.10115), np.float64(0.10679999999999999), np.float64(0.11234999999999999), np.float64(0.12635), np.float64(0.21969999999999998), np.float64(0.23070000000000002), np.float64(0.33520000000000005)]"
covtype_reduced,"['HDy', 'DyS', 'SORD', 'MS', 'X', 'MAX', 'SMM', 'ACC', 'PACC', 'CC', 'PCC']","[0.13020878 0.12698985 0.12257405 0.11472226 0.09575491 0.09208356
 0.09069303 0.088173   0.04925493 0.0472772  0.04226842]","[np.float64(0.05202087499999996), np.float64(0.0533395), np.float64(0.05526108333333333), np.float64(0.05904325000000001), np.float64(0.07073866666666669), np.float64(0.07355899999999997), np.float64(0.07468683333333333), np.float64(0.07682141666666667), np.float64(0.13752075000000002), np.float64(0.1432736), np.float64(0.16025141666666656)]","['SMM', 'MS', 'SORD', 'DyS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.11903252 0.1185867  0.11803411 0.11748664 0.0993338  0.09631224
 0.09551327 0.09204259 0.05960028 0.04901339 0.03504444]","[np.float64(0.053200000000000004), np.float64(0.053399999999999996), np.float64(0.05365), np.float64(0.0539), np.float64(0.06375), np.float64(0.06575), np.float64(0.0663), np.float64(0.0688), np.float64(0.10625), np.float64(0.1292), np.float64(0.1807)]"
cpu_act,"['ACC', 'MS', 'SORD', 'X', 'DyS', 'SMM', 'MAX', 'HDy', 'PACC', 'CC', 'PCC']","[0.13094929 0.13080098 0.11447194 0.10936404 0.10883064 0.10573822
 0.09502257 0.07525916 0.06123952 0.03879796 0.02952568]","[np.float64(0.031735650000000004), np.float64(0.03177163333333333), np.float64(0.036303749999999996), np.float64(0.03799933333333336), np.float64(0.03818557500000001), np.float64(0.039302350000000014), np.float64(0.04373445833333332), np.float64(0.05521933333333334), np.float64(0.06786076666666668), np.float64(0.10711287500000001), np.float64(0.1407507083333333)]","['DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.1287596  0.11391513 0.11278446 0.11195108 0.10472843 0.10191062
 0.09469195 0.08740796 0.0751275  0.03825938 0.0304639 ]","[np.float64(0.01765), np.float64(0.019950000000000002), np.float64(0.02015), np.float64(0.0203), np.float64(0.0217), np.float64(0.0223), np.float64(0.024), np.float64(0.026000000000000002), np.float64(0.03025), np.float64(0.0594), np.float64(0.0746)]"
default_credit_card_clients,"['HDy', 'SORD', 'DyS', 'MS', 'ACC', 'SMM', 'X', 'MAX', 'PCC', 'CC', 'PACC']","[0.12014825 0.11945698 0.10978076 0.10456819 0.10381274 0.10053962
 0.0987026  0.08541817 0.05605016 0.05126605 0.05025649]","[np.float64(0.06594464166666664), np.float64(0.06632625000000002), np.float64(0.07217233333333332), np.float64(0.07577001666666665), np.float64(0.07632140000000004), np.float64(0.07880608333333336), np.float64(0.08027279166666666), np.float64(0.09275700000000003), np.float64(0.1413579083333333), np.float64(0.15454933333333334), np.float64(0.1576539404761905)]","['SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC']","[0.13526066 0.13219236 0.1258484  0.12398894 0.10915155 0.10375335
 0.09835409 0.0831837  0.03667645 0.0284885  0.023102  ]","[np.float64(0.07755), np.float64(0.07935), np.float64(0.08335000000000001), np.float64(0.08460000000000001), np.float64(0.09609999999999999), np.float64(0.1011), np.float64(0.10665000000000001), np.float64(0.1261), np.float64(0.28600000000000003), np.float64(0.3682), np.float64(0.45405)]"
delta_ailerons,"['DyS', 'SORD', 'ACC', 'SMM', 'MS', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12779168 0.12199791 0.11359046 0.11151271 0.10574377 0.10264535
 0.10146315 0.09523415 0.05041141 0.03693768 0.03267173]","[np.float64(0.03264006666666667), np.float64(0.03419016666666667), np.float64(0.03672076666666666), np.float64(0.0374049625), np.float64(0.039445624999999984), np.float64(0.04063631666666668), np.float64(0.04110979166666669), np.float64(0.043798666666666666), np.float64(0.08274176666666669), np.float64(0.11292341666666669), np.float64(0.1276678333333333)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'HDy', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.11965856 0.11420404 0.11134894 0.10922512 0.10331345 0.09922183
 0.09612858 0.09454155 0.06539253 0.0530233  0.0339421 ]","[np.float64(0.01675), np.float64(0.01755), np.float64(0.018000000000000002), np.float64(0.018349999999999998), np.float64(0.0194), np.float64(0.0202), np.float64(0.02085), np.float64(0.0212), np.float64(0.03065), np.float64(0.0378), np.float64(0.059050000000000005)]"
eeg,"['DyS', 'HDy', 'MAX', 'SORD', 'SMM', 'MS', 'ACC', 'X', 'PCC', 'PACC', 'CC']","[0.13311228 0.11712706 0.11027845 0.10866792 0.09588695 0.0958526
 0.088768   0.08701792 0.05657377 0.05390914 0.0528059 ]","[np.float64(0.054180166666666675), np.float64(0.061574541666666614), np.float64(0.06539850000000003), np.float64(0.0663677500000001), np.float64(0.07521404166666662), np.float64(0.07524100000000006), np.float64(0.08124599999999996), np.float64(0.08288000000000012), np.float64(0.12748037499999998), np.float64(0.13378150000000008), np.float64(0.13657650000000013)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.13260662 0.13223899 0.11827965 0.11494095 0.11419407 0.07830757
 0.07609468 0.07559508 0.06563858 0.05871346 0.03339035]","[np.float64(0.1259), np.float64(0.12625), np.float64(0.14115), np.float64(0.14525), np.float64(0.1462), np.float64(0.2132), np.float64(0.2194), np.float64(0.22085000000000002), np.float64(0.25434999999999997), np.float64(0.28435), np.float64(0.5)]"
electricity-normalized,"['SMM', 'MAX', 'DyS', 'X', 'SORD', 'HDy', 'MS', 'PCC', 'ACC', 'CC', 'PACC']","[0.14135638 0.13630569 0.12775813 0.1201809  0.11452206 0.10674672
 0.07271655 0.04770549 0.04684341 0.04512729 0.04073739]","[np.float64(0.04657508333333335), np.float64(0.04830088333333336), np.float64(0.05153241666666666), np.float64(0.05478145833333338), np.float64(0.05748835833333334), np.float64(0.06167575833333333), np.float64(0.09053901666666667), np.float64(0.1380068666666667), np.float64(0.14054666666666665), np.float64(0.14589142500000002), np.float64(0.16161283333333337)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.12897049 0.11924792 0.11806831 0.11785634 0.10622327 0.10370613
 0.10114943 0.09604386 0.03791278 0.03573543 0.03508604]","[np.float64(0.0509), np.float64(0.05505), np.float64(0.0556), np.float64(0.0557), np.float64(0.061799999999999994), np.float64(0.0633), np.float64(0.0649), np.float64(0.06835), np.float64(0.17315000000000003), np.float64(0.1837), np.float64(0.18710000000000002)]"
elevators,"['SMM', 'MS', 'SORD', 'DyS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.13534132 0.12910902 0.1156271  0.11366411 0.10431957 0.10091949
 0.09171421 0.09078725 0.04448963 0.04355619 0.03047211]","[np.float64(0.026290833333333326), np.float64(0.027559933333333328), np.float64(0.030773375000000013), np.float64(0.03130483333333333), np.float64(0.03410900000000003), np.float64(0.03525816666666666), np.float64(0.03879699999999999), np.float64(0.03919312499999999), np.float64(0.07997899999999998), np.float64(0.08169300000000006), np.float64(0.11677025000000002)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC']","[0.13926572 0.11668851 0.11358716 0.11228156 0.1061793  0.10175516
 0.09782471 0.09644495 0.05133594 0.03290639 0.03173061]","[np.float64(0.024550000000000002), np.float64(0.029300000000000003), np.float64(0.030100000000000002), np.float64(0.030449999999999998), np.float64(0.0322), np.float64(0.0336), np.float64(0.03495), np.float64(0.03545), np.float64(0.0666), np.float64(0.1039), np.float64(0.10775)]"
file22f0e4a679,"['HDy', 'MS', 'X', 'MAX', 'SMM', 'ACC', 'DyS', 'SORD', 'PACC', 'CC', 'PCC']","[0.12187153 0.11230044 0.10971839 0.10932518 0.1057395  0.10375569
 0.10273477 0.08995416 0.0577563  0.04568336 0.04116069]","[np.float64(0.028221500000000007), np.float64(0.03062674999999999), np.float64(0.031347500000000014), np.float64(0.03146024999999999), np.float64(0.03252708333333333), np.float64(0.033149000000000005), np.float64(0.03347841666666669), np.float64(0.03823500000000001), np.float64(0.05955016666666668), np.float64(0.07528775000000003), np.float64(0.08356024999999995)]","['MS', 'SORD', 'SMM', 'DyS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.1126049  0.1099616  0.10944776 0.10139316 0.10052283 0.09882624
 0.09759092 0.09294373 0.079396   0.05754747 0.0397654 ]","[np.float64(0.0104), np.float64(0.01065), np.float64(0.010700000000000001), np.float64(0.01155), np.float64(0.01165), np.float64(0.011850000000000001), np.float64(0.012), np.float64(0.0126), np.float64(0.014750000000000001), np.float64(0.02035), np.float64(0.029449999999999997)]"
file79b563a1a18,"['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'CC', 'PCC', 'PACC']","[0.14600163 0.14247516 0.11993651 0.11610608 0.10491768 0.08203763
 0.07683858 0.06361977 0.05433056 0.04774094 0.04599548]","[np.float64(0.05902000000000001), np.float64(0.060480833333333324), np.float64(0.07184648333333335), np.float64(0.07421674999999996), np.float64(0.08213120833333339), np.float64(0.10503736666666667), np.float64(0.11214440000000007), np.float64(0.1354455833333334), np.float64(0.15860350000000004), np.float64(0.1804953333333334), np.float64(0.18734485)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12599133 0.12396139 0.11704671 0.11529276 0.11437865 0.10240289
 0.09482996 0.08606119 0.04516949 0.04222761 0.03263802]","[np.float64(0.0458), np.float64(0.04655), np.float64(0.0493), np.float64(0.05005), np.float64(0.05045), np.float64(0.05635), np.float64(0.06085), np.float64(0.06705), np.float64(0.12775), np.float64(0.13665000000000002), np.float64(0.17679999999999998)]"
file7b5365fa741c,"['DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'CC', 'PCC', 'PACC']","[0.13365983 0.13178925 0.13000859 0.12523296 0.11364327 0.08384084
 0.07882897 0.0712138  0.05464106 0.04498874 0.03215269]","[np.float64(0.06841083333333328), np.float64(0.06938183333333328), np.float64(0.07033212500000002), np.float64(0.07301416666666667), np.float64(0.08046037499999999), np.float64(0.10906116666666671), np.float64(0.11599516666666662), np.float64(0.1283990000000001), np.float64(0.1673426666666667), np.float64(0.20324594999999998), np.float64(0.2843861333333333)]","['DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.12553442 0.12268136 0.12252666 0.12175895 0.10724464 0.10281867
 0.09183709 0.07608742 0.07316539 0.02984141 0.02650399]","[np.float64(0.0387), np.float64(0.039599999999999996), np.float64(0.03965), np.float64(0.039900000000000005), np.float64(0.0453), np.float64(0.04725000000000001), np.float64(0.0529), np.float64(0.06385), np.float64(0.0664), np.float64(0.1628), np.float64(0.18330000000000002)]"
fri_c2_1000_10,"['DyS', 'MAX', 'SORD', 'MS', 'HDy', 'SMM', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.13828844 0.1213237  0.11983344 0.11411519 0.11098542 0.10775134
 0.10085383 0.08075476 0.03804022 0.03742415 0.0306295 ]","[np.float64(0.03888175000000003), np.float64(0.044318599999999965), np.float64(0.044869749999999965), np.float64(0.047118150000000004), np.float64(0.04844687500000002), np.float64(0.04990097499999999), np.float64(0.05331375833333332), np.float64(0.06658303333333332), np.float64(0.14134766666666668), np.float64(0.14367449999999996), np.float64(0.17554633333333336)]","['MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC']","[0.12652512 0.11899386 0.11253194 0.11091595 0.10816246 0.10741039
 0.10156798 0.06944145 0.05350228 0.0516327  0.03931588]","[np.float64(0.06715), np.float64(0.0714), np.float64(0.0755), np.float64(0.0766), np.float64(0.07855000000000001), np.float64(0.0791), np.float64(0.08365), np.float64(0.12235), np.float64(0.1588), np.float64(0.16455000000000003), np.float64(0.2161)]"
fried,"['DyS', 'X', 'MAX', 'SORD', 'SMM', 'MS', 'HDy', 'ACC', 'CC', 'PACC', 'PCC']","[0.14572451 0.12602671 0.12117095 0.12082647 0.09667987 0.09600384
 0.09278237 0.07427303 0.04649422 0.04087873 0.03913932]","[np.float64(0.042905000000000006), np.float64(0.04961099047619052), np.float64(0.05159908333333332), np.float64(0.05174619285714283), np.float64(0.06467023809523806), np.float64(0.06512562500000003), np.float64(0.06738683333333326), np.float64(0.0841800833333334), np.float64(0.1344749999999999), np.float64(0.15294775000000005), np.float64(0.159745)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.12176754 0.11770273 0.11503146 0.11486853 0.0993838  0.09642946
 0.09597299 0.09529633 0.06598631 0.04460791 0.03295294]","[np.float64(0.0333), np.float64(0.03445), np.float64(0.03525), np.float64(0.035300000000000005), np.float64(0.0408), np.float64(0.042050000000000004), np.float64(0.042249999999999996), np.float64(0.04255), np.float64(0.061450000000000005), np.float64(0.0909), np.float64(0.12304999999999999)]"
gina_agnostic,"['SMM', 'DyS', 'MS', 'HDy', 'MAX', 'X', 'SORD', 'ACC', 'CC', 'PCC', 'PACC']","[0.12629573 0.12533426 0.11112864 0.11015927 0.09417934 0.0881761
 0.08753043 0.07726851 0.07246893 0.05578017 0.05167862]","[np.float64(0.07067004166666666), np.float64(0.07121216666666669), np.float64(0.08031524999999996), np.float64(0.08102199999999998), np.float64(0.09476944999999998), np.float64(0.10122158333333336), np.float64(0.10196824999999998), np.float64(0.11551050000000003), np.float64(0.12316070833333334), np.float64(0.16000891666666678), np.float64(0.17270825000000006)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.11839385 0.1175982  0.11047103 0.10922979 0.10909359 0.10221152
 0.10221152 0.0986393  0.05527041 0.04493737 0.03194343]","[np.float64(0.036950000000000004), np.float64(0.037200000000000004), np.float64(0.039599999999999996), np.float64(0.04005), np.float64(0.0401), np.float64(0.042800000000000005), np.float64(0.042800000000000005), np.float64(0.04435000000000001), np.float64(0.07915), np.float64(0.09734999999999999), np.float64(0.13695000000000002)]"
houses,"['DyS', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'HDy', 'CC', 'PCC', 'PACC']","[0.13807843 0.13243427 0.12396485 0.10762608 0.09946766 0.0954471
 0.09205075 0.09168477 0.04578755 0.04071432 0.03274422]","[np.float64(0.034948416666666676), np.float64(0.03643786666666664), np.float64(0.03892734523809525), np.float64(0.04483692499999997), np.float64(0.04851448333333331), np.float64(0.050558083333333316), np.float64(0.05242350000000004), np.float64(0.05263275833333335), np.float64(0.105391575), np.float64(0.11852394999999999), np.float64(0.14737326666666667)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.1111934  0.10983185 0.10511251 0.10231484 0.10078203 0.09644732
 0.09441685 0.09408672 0.08999599 0.05297008 0.04284841]","[np.float64(0.0121), np.float64(0.01225), np.float64(0.0128), np.float64(0.01315), np.float64(0.013349999999999999), np.float64(0.01395), np.float64(0.01425), np.float64(0.0143), np.float64(0.014950000000000001), np.float64(0.0254), np.float64(0.031400000000000004)]"
jm1-processed,"['SMM', 'X', 'ACC', 'SORD', 'MAX', 'HDy', 'DyS', 'MS', 'PACC', 'PCC', 'CC']","[0.16238014 0.12986094 0.11390077 0.10191166 0.09288374 0.08702106
 0.08279624 0.08080753 0.05558686 0.04812596 0.0447251 ]","[np.float64(0.05919515), np.float64(0.07401853333333337), np.float64(0.08439026666666667), np.float64(0.09431812499999999), np.float64(0.10348545833333332), np.float64(0.11045736666666668), np.float64(0.11609363333333328), np.float64(0.11895075833333335), np.float64(0.17292066666666675), np.float64(0.19972832499999996), np.float64(0.21491550000000012)]","['SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.14607581 0.13829806 0.13536992 0.12051783 0.11092144 0.0999004
 0.08306176 0.07336022 0.03892466 0.02863475 0.02493514]","[np.float64(0.08535), np.float64(0.09015000000000001), np.float64(0.09210000000000002), np.float64(0.10345), np.float64(0.1124), np.float64(0.12480000000000001), np.float64(0.1501), np.float64(0.16995000000000002), np.float64(0.32030000000000003), np.float64(0.4354), np.float64(0.5)]"
kdd_JapaneseVowels,"['DyS', 'X', 'SMM', 'MAX', 'SORD', 'MS', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.14832144 0.12972956 0.12669468 0.11958771 0.10228476 0.09008698
 0.0876353  0.07663294 0.05856432 0.03462796 0.02583436]","[np.float64(0.01646749999999998), np.float64(0.018827500000000025), np.float64(0.019278500000000018), np.float64(0.020424200000000007), np.float64(0.023879250000000005), np.float64(0.02711249999999998), np.float64(0.02787100000000002), np.float64(0.03187250000000004), np.float64(0.04170599999999996), np.float64(0.07053499999999986), np.float64(0.09454400000000009)]","['DyS', 'MAX', 'MS', 'SORD', 'SMM', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.14535488 0.11319303 0.11190674 0.11190674 0.10941993 0.10560636
 0.09423726 0.08714861 0.06107159 0.03260859 0.02754627]","[np.float64(0.01355), np.float64(0.0174), np.float64(0.0176), np.float64(0.0176), np.float64(0.018000000000000002), np.float64(0.01865), np.float64(0.0209), np.float64(0.022600000000000002), np.float64(0.03225), np.float64(0.0604), np.float64(0.07150000000000001)]"
kin8nm,"['DyS', 'X', 'SMM', 'MAX', 'SORD', 'MS', 'HDy', 'ACC', 'CC', 'PACC', 'PCC']","[0.13253522 0.12530177 0.11516585 0.1150761  0.11007495 0.10720186
 0.09374056 0.08278082 0.04227884 0.04157085 0.03427318]","[np.float64(0.055215049999999995), np.float64(0.05840251666666671), np.float64(0.06354260833333338), np.float64(0.06359216666666662), np.float64(0.06648141666666663), np.float64(0.06826316666666671), np.float64(0.07806587499999995), np.float64(0.08840138333333339), np.float64(0.17308748333333326), np.float64(0.17603534999999998), np.float64(0.21351795833333323)]","['DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.11812864 0.1178234  0.11533977 0.11380446 0.10555012 0.09992181
 0.09180736 0.09180736 0.06341816 0.04622946 0.03616948]","[np.float64(0.0579), np.float64(0.05805), np.float64(0.0593), np.float64(0.0601), np.float64(0.06480000000000001), np.float64(0.06845), np.float64(0.0745), np.float64(0.0745), np.float64(0.10785), np.float64(0.14795), np.float64(0.1891)]"
letter-recognition,"['MS', 'MAX', 'ACC', 'DyS', 'SMM', 'SORD', 'HDy', 'X', 'PACC', 'PCC', 'CC']","[0.12283619 0.11930367 0.11632745 0.11351082 0.11248416 0.11083413
 0.09644222 0.08167081 0.04604684 0.04155968 0.03898401]","[np.float64(0.06355911666666668), np.float64(0.06544106666666669), np.float64(0.06711536666666663), np.float64(0.06878074999999999), np.float64(0.06940852500000003), np.float64(0.07044183333333333), np.float64(0.08095374999999999), np.float64(0.09559546666666663), np.float64(0.16955255000000002), np.float64(0.18785898333333337), np.float64(0.20027083333333334)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.14446219 0.13460038 0.12821337 0.12131941 0.11966114 0.10733704
 0.10481811 0.05744363 0.035085   0.02517371 0.02188602]","[np.float64(0.07575), np.float64(0.08130000000000001), np.float64(0.08535), np.float64(0.0902), np.float64(0.09144999999999999), np.float64(0.10195), np.float64(0.10439999999999999), np.float64(0.1905), np.float64(0.3119), np.float64(0.4347), np.float64(0.5)]"
magic,"['DyS', 'SORD', 'MAX', 'SMM', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.14961014 0.13037245 0.11948296 0.11779343 0.11624062 0.10986294
 0.109612   0.06056984 0.03628823 0.02634081 0.02382657]","[np.float64(0.06142361666666676), np.float64(0.07048724999999993), np.float64(0.07691135000000006), np.float64(0.07801450000000001), np.float64(0.07905666666666669), np.float64(0.0836460000000001), np.float64(0.08383750000000001), np.float64(0.1517190000000001), np.float64(0.2532390000000002), np.float64(0.34887299999999977), np.float64(0.38568683333333326)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12313721 0.12028153 0.11906656 0.11629012 0.1093284  0.10654354
 0.10482092 0.07829921 0.05145376 0.03583844 0.03494031]","[np.float64(0.05265), np.float64(0.053899999999999997), np.float64(0.054450000000000005), np.float64(0.05575), np.float64(0.0593), np.float64(0.06085), np.float64(0.06185), np.float64(0.0828), np.float64(0.126), np.float64(0.1809), np.float64(0.18555)]"
mozilla,"['SMM', 'MS', 'SORD', 'HDy', 'DyS', 'MAX', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.12684334 0.1263659  0.11683459 0.1162169  0.10849636 0.09963435
 0.09896998 0.09123747 0.04504377 0.03771339 0.03264394]","[np.float64(0.05961532738095238), np.float64(0.05984056666666666), np.float64(0.06472233333333334), np.float64(0.06506633333333332), np.float64(0.06969641666666668), np.float64(0.07589558333333336), np.float64(0.07640505833333336), np.float64(0.08288049999999998), np.float64(0.16787685714285708), np.float64(0.20050725000000008), np.float64(0.23164504166666677)]","['DyS', 'ACC', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC']","[0.12631188 0.11474008 0.11474008 0.11342291 0.11185354 0.10884157
 0.10598756 0.0986943  0.04918339 0.03139956 0.02482512]","[np.float64(0.0352), np.float64(0.03875), np.float64(0.03875), np.float64(0.0392), np.float64(0.03975), np.float64(0.04085), np.float64(0.04195), np.float64(0.04505), np.float64(0.09040000000000001), np.float64(0.1416), np.float64(0.1791)]"
namao,"['SMM', 'ACC', 'X', 'DyS', 'MS', 'HDy', 'SORD', 'MAX', 'CC', 'PCC', 'PACC']","[0.13008093 0.11802075 0.1098722  0.1085882  0.10850669 0.10181072
 0.09980711 0.09164521 0.04576099 0.04348742 0.04241979]","[np.float64(0.04741391666666667), np.float64(0.05225900000000002), np.float64(0.056134733333333325), np.float64(0.056798500000000016), np.float64(0.05684116666666669), np.float64(0.06057954166666665), np.float64(0.061795666666666645), np.float64(0.06729916666666667), np.float64(0.13477958333333334), np.float64(0.14182599999999992), np.float64(0.1453955)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12957024 0.11570186 0.11395937 0.11062722 0.1000913  0.09676345
 0.09205477 0.08483074 0.07948426 0.04488079 0.03203599]","[np.float64(0.0146), np.float64(0.01635), np.float64(0.0166), np.float64(0.0171), np.float64(0.0189), np.float64(0.01955), np.float64(0.020550000000000002), np.float64(0.0223), np.float64(0.023799999999999998), np.float64(0.04215), np.float64(0.059050000000000005)]"
occupancy,"['SMM', 'DyS', 'SORD', 'MAX', 'ACC', 'HDy', 'MS', 'X', 'CC', 'PCC', 'PACC']","[0.14112362 0.13168346 0.1264938  0.10434301 0.10369949 0.09285633
 0.08918829 0.08642619 0.04299407 0.0420056  0.03918615]","[np.float64(0.03816875), np.float64(0.040905000000000004), np.float64(0.042583208333333344), np.float64(0.05162312500000004), np.float64(0.05194347619047619), np.float64(0.058009100000000036), np.float64(0.06039483333333328), np.float64(0.062325000000000005), np.float64(0.12528499999999998), np.float64(0.12823319166666672), np.float64(0.13745960000000018)]","['SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC']","[0.12326248 0.12136613 0.11952725 0.11516495 0.10179095 0.09860998
 0.09620486 0.09391427 0.05675395 0.03857603 0.03482913]","[np.float64(0.0064), np.float64(0.006500000000000001), np.float64(0.0066), np.float64(0.00685), np.float64(0.00775), np.float64(0.008), np.float64(0.008199999999999999), np.float64(0.0084), np.float64(0.0139), np.float64(0.02045), np.float64(0.02265)]"
