dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
mozilla,"['SORD', 'MAX', 'DyS', 'SMM', 'X', 'ACC', 'HDy', 'MS', 'PCC', 'CC', 'PACC']","[0.12318884 0.1209918  0.11682911 0.11484532 0.10951011 0.10468419
 0.10330881 0.0808952  0.05963315 0.0381594  0.02795403]","[np.float32(0.06494318), np.float32(0.06612246), np.float32(0.068478435), np.float32(0.069661304), np.float32(0.073055126), np.float32(0.07642295), np.float32(0.077440396), np.float32(0.09889679), np.float32(0.13415818), np.float32(0.2096541), np.float32(0.28619403)]","['DyS', 'ACC', 'MAX', 'X', 'SORD', 'SMM', 'MS', 'HDy', 'CC', 'PACC', 'PCC']","[0.12631188 0.11474008 0.11474008 0.11342291 0.11185354 0.10884157
 0.10598756 0.0986943  0.04918339 0.03139956 0.02482512]","[np.float64(0.0352), np.float64(0.03875), np.float64(0.03875), np.float64(0.0392), np.float64(0.03975), np.float64(0.04085), np.float64(0.04195), np.float64(0.04505), np.float64(0.09040000000000001), np.float64(0.1416), np.float64(0.1791)]"
namao,"['X', 'SMM', 'ACC', 'MS', 'DyS', 'SORD', 'HDy', 'MAX', 'CC', 'PACC', 'PCC']","[0.16130142 0.13754101 0.11144327 0.10964604 0.10733108 0.10138636
 0.09047909 0.08797386 0.04196973 0.03044237 0.02048576]","[np.float32(0.026503466), np.float32(0.031081976), np.float32(0.038360745), np.float32(0.03898952), np.float32(0.039830465), np.float32(0.042165894), np.float32(0.047249), np.float32(0.048594512), np.float32(0.10186024), np.float32(0.1404308), np.float32(0.20868377)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12957024 0.11570186 0.11395937 0.11062722 0.1000913  0.09676345
 0.09205477 0.08483074 0.07948426 0.04488079 0.03203599]","[np.float64(0.0146), np.float64(0.01635), np.float64(0.0166), np.float64(0.0171), np.float64(0.0189), np.float64(0.01955), np.float64(0.020550000000000002), np.float64(0.0223), np.float64(0.023799999999999998), np.float64(0.04215), np.float64(0.059050000000000005)]"
occupancy,"['DyS', 'HDy', 'SMM', 'PACC', 'MS', 'X', 'ACC', 'SORD', 'MAX', 'CC', 'PCC']","[0.15093394 0.1330237  0.11367141 0.10711202 0.09168276 0.09025891
 0.08892666 0.07809339 0.06326568 0.05310797 0.02992346]","[np.float32(0.031787004), np.float32(0.03606679), np.float32(0.04220707), np.float32(0.044791777), np.float32(0.052329767), np.float32(0.053155277), np.float32(0.05395162), np.float32(0.061435897), np.float32(0.07583475), np.float32(0.09033931), np.float32(0.16033363)]","['SORD', 'MS', 'MAX', 'DyS', 'SMM', 'ACC', 'CC', 'X', 'HDy', 'PACC', 'PCC']","[0.12326248 0.12136613 0.11952725 0.11516495 0.10179095 0.09860998
 0.09620486 0.09391427 0.05675395 0.03857603 0.03482913]","[np.float64(0.0064), np.float64(0.006500000000000001), np.float64(0.0066), np.float64(0.00685), np.float64(0.00775), np.float64(0.008), np.float64(0.008199999999999999), np.float64(0.0084), np.float64(0.0139), np.float64(0.02045), np.float64(0.02265)]"
page-blocks,"['SORD', 'DyS', 'SMM', 'X', 'MS', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC']","[0.12749699 0.12439976 0.12331904 0.11692171 0.1160767  0.10867127
 0.10349321 0.09856618 0.03806537 0.02238182 0.02060802]","[np.float32(0.029811135), np.float32(0.030553354), np.float32(0.030821113), np.float32(0.03250748), np.float32(0.032744125), np.float32(0.03497548), np.float32(0.036725406), np.float32(0.038561195), np.float32(0.09985006), np.float32(0.16981772), np.float32(0.18443446)]","['SORD', 'DyS', 'SMM', 'X', 'MS', 'PACC', 'ACC', 'MAX', 'HDy', 'CC', 'PCC']","[0.13043594 0.12367103 0.12189302 0.11667435 0.11614159 0.10869662
 0.10325443 0.09820467 0.0379627  0.02244266 0.02062298]","[np.float64(0.029249999999999998), np.float64(0.03085), np.float64(0.0313), np.float64(0.0327), np.float64(0.032850000000000004), np.float64(0.0351), np.float64(0.036950000000000004), np.float64(0.03885), np.float64(0.1005), np.float64(0.17), np.float64(0.185)]"
parity5_plus_5,"['ACC', 'MS', 'MAX', 'PACC', 'SORD', 'HDy', 'DyS', 'X', 'PCC', 'SMM', 'CC']","[0.15337333 0.11631674 0.11313576 0.10664362 0.10075913 0.08732445
 0.07650419 0.06642376 0.06417659 0.05984393 0.05549853]","[np.float32(0.08559113), np.float32(0.11285905), np.float32(0.11603225), np.float32(0.12309594), np.float32(0.13028494), np.float32(0.150329), np.float32(0.17159057), np.float32(0.19763105), np.float32(0.20455118), np.float32(0.21936055), np.float32(0.23653595)]","['PCC', 'SMM', 'MS', 'CC', 'PACC', 'ACC', 'MAX', 'X', 'SORD', 'DyS', 'HDy']","[0.10106244 0.10075474 0.0968831  0.09668849 0.09564056 0.08685468
 0.08685468 0.08685468 0.08649994 0.08380281 0.07810387]","[np.float64(0.26195), np.float64(0.26275), np.float64(0.27325), np.float64(0.2738), np.float64(0.2768), np.float64(0.3048), np.float64(0.3048), np.float64(0.3048), np.float64(0.30605), np.float64(0.3159), np.float64(0.33895000000000003)]"
pendigits,"['HDy', 'PCC', 'CC', 'ACC', 'DyS', 'PACC', 'SMM', 'SORD', 'MAX', 'MS', 'X']","[0.15831934 0.1498975  0.14603598 0.1058246  0.09207443 0.07551067
 0.07227062 0.07128844 0.04898103 0.04174852 0.03804887]","[np.float32(0.100248456), np.float32(0.10588081), np.float32(0.10868054), np.float32(0.14997713), np.float32(0.17237435), np.float32(0.21018581), np.float32(0.21960889), np.float32(0.22263455), np.float32(0.3240289), np.float32(0.38016364), np.float32(0.41712853)]","['DyS', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'SMM', 'CC', 'PACC', 'HDy', 'PCC']","[0.14176068 0.12978091 0.1181339  0.10591315 0.10238272 0.10181707
 0.09750735 0.06247081 0.05925688 0.04824316 0.03273337]","[np.float64(0.006500000000000001), np.float64(0.0070999999999999995), np.float64(0.0078000000000000005), np.float64(0.0087), np.float64(0.009000000000000001), np.float64(0.00905), np.float64(0.00945), np.float64(0.014750000000000001), np.float64(0.01555), np.float64(0.0191), np.float64(0.028149999999999998)]"
phoneme,"['DyS', 'HDy', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12536564 0.11980052 0.11739992 0.11599901 0.11284566 0.10657736
 0.10559541 0.0805354  0.04844377 0.03415174 0.03328557]","[np.float32(0.059755344), np.float32(0.06253117), np.float32(0.06380981), np.float32(0.06458044), np.float32(0.06638507), np.float32(0.07028948), np.float32(0.07094311), np.float32(0.09301831), np.float32(0.1546384), np.float32(0.21935244), np.float32(0.22506052)]","['DyS', 'HDy', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.12977258 0.12458619 0.11658431 0.11353816 0.11273483 0.10421417
 0.10376172 0.08390796 0.04627257 0.032867   0.03176051]","[np.float64(0.05525), np.float64(0.05755), np.float64(0.061500000000000006), np.float64(0.06315), np.float64(0.0636), np.float64(0.0688), np.float64(0.0691), np.float64(0.08545), np.float64(0.15495), np.float64(0.21815), np.float64(0.22575)]"
php50jXam,"['DyS', 'SORD', 'MAX', 'X', 'MS', 'ACC', 'SMM', 'HDy', 'CC', 'PCC', 'PACC']","[0.16968206 0.11572525 0.10777973 0.10452174 0.10352492 0.0926893
 0.09079584 0.08964196 0.05857382 0.03640262 0.03066264]","[np.float32(0.004707906), np.float32(0.0069029634), np.float32(0.0074118488), np.float32(0.00764288), np.float32(0.0077164723), np.float32(0.008618548), np.float32(0.00879828), np.float32(0.008911531), np.float32(0.013638296), np.float32(0.021944767), np.float32(0.026052786)]","['DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'SMM', 'HDy', 'CC', 'PCC', 'PACC']","[0.17067965 0.11505073 0.10786006 0.10638252 0.10565883 0.09082952
 0.09030144 0.08977947 0.05795466 0.03546084 0.03004226]","[np.float64(0.00455), np.float64(0.006750000000000001), np.float64(0.0072), np.float64(0.0073), np.float64(0.00735), np.float64(0.00855), np.float64(0.0086), np.float64(0.00865), np.float64(0.0134), np.float64(0.0219), np.float64(0.025849999999999998)]"
phpGUrE90,"['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.1412747  0.12381149 0.11863969 0.11592635 0.10209773 0.08472241
 0.08125305 0.06930521 0.06787431 0.0609737  0.03412139]","[np.float32(0.035319604), np.float32(0.04030132), np.float32(0.042058155), np.float32(0.043042555), np.float32(0.04887245), np.float32(0.058895476), np.float32(0.061410204), np.float32(0.07199699), np.float32(0.0735148), np.float32(0.08183473), np.float32(0.14623572)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'MAX', 'ACC', 'PACC', 'X', 'CC', 'PCC']","[0.14509125 0.11976623 0.11693153 0.11077034 0.10154896 0.09056567
 0.08562144 0.06786205 0.0676298  0.0604325  0.03378022]","[np.float64(0.034050000000000004), np.float64(0.04125), np.float64(0.042249999999999996), np.float64(0.0446), np.float64(0.04865), np.float64(0.05455), np.float64(0.0577), np.float64(0.0728), np.float64(0.07305), np.float64(0.08175), np.float64(0.14625)]"
phpMD2hR6,"['MAX', 'X', 'DyS', 'MS', 'SORD', 'SMM', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.2445227  0.12643547 0.12325197 0.09987529 0.09504049 0.08322235
 0.0775801  0.07080833 0.03163906 0.02487283 0.0227514 ]","[np.float32(0.024706652), np.float32(0.04778198), np.float32(0.049016155), np.float32(0.060488816), np.float32(0.06356593), np.float32(0.07259273), np.float32(0.077872254), np.float32(0.085319586), np.float32(0.19094554), np.float32(0.242889), np.float32(0.26553693)]","['DyS', 'MAX', 'SMM', 'HDy', 'MS', 'SORD', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.16819993 0.13411732 0.12265844 0.11312892 0.11176443 0.11151987
 0.08543936 0.07275458 0.03256523 0.02832152 0.0195304 ]","[np.float64(0.030300000000000004), np.float64(0.038), np.float64(0.041550000000000004), np.float64(0.04505), np.float64(0.0456), np.float64(0.045700000000000005), np.float64(0.05965), np.float64(0.07005), np.float64(0.1565), np.float64(0.17995), np.float64(0.26095)]"
phpV5QYya,"['ACC', 'SORD', 'DyS', 'SMM', 'HDy', 'PACC', 'MAX', 'X', 'MS', 'CC', 'PCC']","[0.15989624 0.15024558 0.12126459 0.09521113 0.09508763 0.09361752
 0.08986553 0.07964648 0.07492237 0.02416164 0.0160813 ]","[np.float32(0.018975873), np.float32(0.020194741), np.float32(0.025021078), np.float32(0.031867813), np.float32(0.031909205), np.float32(0.032410286), np.float32(0.033763453), np.float32(0.038095478), np.float32(0.040497527), np.float32(0.12557803), np.float32(0.18867694)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12801459 0.12350459 0.10981492 0.10748395 0.10723104 0.09114639
 0.09114639 0.0886638  0.06653021 0.04910904 0.03735508]","[np.float64(0.0178), np.float64(0.01845), np.float64(0.02075), np.float64(0.0212), np.float64(0.02125), np.float64(0.025), np.float64(0.025), np.float64(0.025699999999999997), np.float64(0.03425), np.float64(0.0464), np.float64(0.061000000000000006)]"
phpWfYmlu,"['DyS', 'SORD', 'MS', 'SMM', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12785661 0.11981183 0.11672205 0.10987414 0.10893162 0.10480247
 0.09536748 0.09287275 0.04732658 0.04366516 0.03276944]","[np.float32(0.046622828), np.float32(0.04975332), np.float32(0.051070355), np.float32(0.054253317), np.float32(0.054722738), np.float32(0.05687878), np.float32(0.06250597), np.float32(0.06418499), np.float32(0.12595537), np.float32(0.13651702), np.float32(0.18190843)]","['DyS', 'SORD', 'MS', 'SMM', 'MAX', 'HDy', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12544883 0.12227773 0.11809831 0.11684316 0.1028339  0.10145358
 0.09499817 0.09331225 0.04748044 0.04397552 0.03327812]","[np.float64(0.0482), np.float64(0.04945), np.float64(0.0512), np.float64(0.05175), np.float64(0.0588), np.float64(0.0596), np.float64(0.06365), np.float64(0.06480000000000001), np.float64(0.12735), np.float64(0.1375), np.float64(0.18170000000000003)]"
phphQEck0,"['X', 'MAX', 'DyS', 'SORD', 'SMM', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.15009235 0.14325723 0.13260718 0.12718831 0.1264619  0.10655178
 0.07098966 0.05829036 0.03459949 0.02628325 0.02367856]","[np.float32(0.042486027), np.float32(0.044513132), np.float32(0.048088107), np.float32(0.0501369), np.float32(0.050424892), np.float32(0.05984722), np.float32(0.08982756), np.float32(0.10939765), np.float32(0.18430409), np.float32(0.24261945), np.float32(0.26930812)]","['DyS', 'MAX', 'SORD', 'X', 'MS', 'SMM', 'ACC', 'HDy', 'CC', 'PACC', 'PCC']","[0.17989136 0.1363765  0.11537336 0.110256   0.1098132  0.10015929
 0.0851822  0.0823599  0.03489915 0.02720745 0.01848157]","[np.float64(0.0152), np.float64(0.02005), np.float64(0.023700000000000002), np.float64(0.0248), np.float64(0.024900000000000002), np.float64(0.0273), np.float64(0.0321), np.float64(0.0332), np.float64(0.07835), np.float64(0.1005), np.float64(0.14795)]"
phplE7q6h,"['SMM', 'MS', 'SORD', 'DyS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.1194494  0.11836389 0.11829817 0.11737354 0.09975383 0.09584546
 0.09561041 0.09156078 0.0595744  0.04908513 0.03508502]","[np.float32(0.0530953), np.float32(0.053582232), np.float32(0.053612), np.float32(0.05403434), np.float32(0.06357852), np.float32(0.066171125), np.float32(0.0663338), np.float32(0.06926767), np.float32(0.106458515), np.float32(0.12920822), np.float32(0.18076667)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'PCC', 'CC', 'PACC']","[0.12939677 0.12691505 0.11699701 0.11560711 0.10941387 0.08315344
 0.08199939 0.08019087 0.06546647 0.05777327 0.03308675]","[np.float64(0.12785), np.float64(0.13035), np.float64(0.1414), np.float64(0.1431), np.float64(0.1512), np.float64(0.19895), np.float64(0.20175), np.float64(0.20629999999999998), np.float64(0.2527), np.float64(0.28635), np.float64(0.5)]"
phpmPOD5A,"['DyS', 'SMM', 'MAX', 'ACC', 'X', 'MS', 'PACC', 'SORD', 'HDy', 'PCC', 'CC']","[0.13543937 0.12996979 0.12718192 0.11227022 0.10760476 0.08585522
 0.08172297 0.06246967 0.05571012 0.05251048 0.04926551]","[np.float32(0.06017132), np.float32(0.062703535), np.float32(0.06407802), np.float32(0.07258884), np.float32(0.0757361), np.float32(0.09492219), np.float32(0.09972185), np.float32(0.13045634), np.float32(0.14628519), np.float32(0.15519884), np.float32(0.1654213)]","['HDy', 'SORD', 'SMM', 'PACC', 'PCC', 'MAX', 'X', 'DyS', 'ACC', 'CC', 'MS']","[0.12286909 0.10802002 0.09490638 0.09068124 0.09068124 0.08362805
 0.08362805 0.08237885 0.08106903 0.08106903 0.08106903]","[np.float64(0.3299), np.float64(0.37525), np.float64(0.42710000000000004), np.float64(0.447), np.float64(0.447), np.float64(0.48469999999999996), np.float64(0.48469999999999996), np.float64(0.49205), np.float64(0.5), np.float64(0.5), np.float64(0.5)]"
phpwRjVjk,"['HDy', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'PCC', 'SMM', 'ACC', 'CC', 'PACC']","[0.2746507  0.15874323 0.11357845 0.11306343 0.06748649 0.05626664
 0.05450816 0.04641174 0.04345692 0.0432169  0.02861728]","[np.float32(0.052066218), np.float32(0.09008272), np.float32(0.12590437), np.float32(0.12647787), np.float32(0.21189457), np.float32(0.25414744), np.float32(0.26234642), np.float32(0.30811217), np.float32(0.32906204), np.float32(0.33088964), np.float32(0.4996989)]","['HDy', 'DyS', 'MAX', 'SORD', 'MS', 'PCC', 'X', 'ACC', 'SMM', 'CC', 'PACC']","[0.26593233 0.17114768 0.1113086  0.1113086  0.06825701 0.05495598
 0.05394074 0.04674457 0.0444174  0.04308024 0.02890684]","[np.float64(0.05435), np.float64(0.08445), np.float64(0.12985), np.float64(0.12985), np.float64(0.21175), np.float64(0.263), np.float64(0.26795), np.float64(0.30920000000000003), np.float64(0.32539999999999997), np.float64(0.33549999999999996), np.float64(0.5)]"
phpxijhaP,"['SORD', 'DyS', 'SMM', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.11435112 0.11101516 0.11077235 0.10772696 0.10060588 0.09150084
 0.08867814 0.08357197 0.07630973 0.06818742 0.0472805 ]","[np.float32(0.0095797395), np.float32(0.009867607), np.float32(0.009889237), np.float32(0.0101688), np.float32(0.010888568), np.float32(0.011972064), np.float32(0.0123531455), np.float32(0.013107911), np.float32(0.014355364), np.float32(0.016065339), np.float32(0.023169253)]","['SMM', 'SORD', 'DyS', 'MS', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.11400371 0.11152537 0.11092253 0.10577664 0.1052342  0.09000293
 0.08960991 0.08586054 0.07516728 0.06493882 0.04695805]","[np.float64(0.009000000000000001), np.float64(0.0092), np.float64(0.009250000000000001), np.float64(0.0097), np.float64(0.00975), np.float64(0.011399999999999999), np.float64(0.01145), np.float64(0.01195), np.float64(0.01365), np.float64(0.0158), np.float64(0.02185)]"
pol,"['SMM', 'DyS', 'HDy', 'MS', 'MAX', 'SORD', 'ACC', 'CC', 'X', 'PCC', 'PACC']","[0.1515369  0.13976675 0.11364143 0.1115948  0.08630632 0.08477318
 0.07683676 0.07265598 0.06962774 0.05788938 0.03537086]","[np.float32(0.0583542), np.float32(0.06326836), np.float32(0.07781329), np.float32(0.079240374), np.float32(0.10245847), np.float32(0.10431145), np.float32(0.11508571), np.float32(0.121708006), np.float32(0.1270013), np.float32(0.15275365), np.float32(0.25000277)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'ACC', 'HDy', 'X', 'PACC', 'CC', 'PCC']","[0.12169541 0.1156832  0.11470615 0.11451271 0.10899846 0.10045272
 0.09700863 0.08750778 0.06346359 0.04657479 0.02939655]","[np.float64(0.0279), np.float64(0.02935), np.float64(0.0296), np.float64(0.02965), np.float64(0.03115), np.float64(0.0338), np.float64(0.035), np.float64(0.0388), np.float64(0.0535), np.float64(0.0729), np.float64(0.1155)]"
pollen,"['DyS', 'ACC', 'SORD', 'MAX', 'PCC', 'CC', 'HDy', 'SMM', 'MS', 'X', 'PACC']","[0.1441555  0.14056836 0.09824296 0.0970208  0.08876801 0.08709571
 0.08250453 0.07806272 0.06804774 0.06271546 0.05281806]","[np.float32(0.1610066), np.float32(0.16511531), np.float32(0.2362509), np.float32(0.23922694), np.float32(0.26146793), np.float32(0.2664883), np.float32(0.28131774), np.float32(0.29732487), np.float32(0.34108388), np.float32(0.37008396), np.float32(0.43943283)]","['PCC', 'CC', 'MS', 'SORD', 'HDy', 'DyS', 'ACC', 'MAX', 'X', 'SMM', 'PACC']","[0.14020998 0.12072426 0.09324877 0.08498554 0.08340924 0.08268915
 0.08223734 0.08223734 0.07825812 0.07824981 0.07375045]","[np.float64(0.263), np.float64(0.30545), np.float64(0.39545), np.float64(0.4339), np.float64(0.4421), np.float64(0.44595), np.float64(0.4484), np.float64(0.4484), np.float64(0.47119999999999995), np.float64(0.47125), np.float64(0.5)]"
puma32H,"['X', 'ACC', 'MS', 'MAX', 'CC', 'SORD', 'HDy', 'PACC', 'PCC', 'SMM', 'DyS']","[0.21691003 0.16994767 0.16026753 0.10188112 0.08887203 0.04960992
 0.04826846 0.04668882 0.04067381 0.0404033  0.03647728]","[np.float32(0.04416058), np.float32(0.056363657), np.float32(0.059768017), np.float32(0.0940201), np.float32(0.10778276), np.float32(0.19308381), np.float32(0.19844994), np.float32(0.20516416), np.float32(0.23550469), np.float32(0.23708144), np.float32(0.26259834)]","['MAX', 'DyS', 'SORD', 'ACC', 'X', 'HDy', 'MS', 'SMM', 'CC', 'PACC', 'PCC']","[0.10653022 0.10592625 0.10442343 0.10419944 0.10419944 0.10239835
 0.09762415 0.09735026 0.06456377 0.06274577 0.05003892]","[np.float64(0.114), np.float64(0.11465), np.float64(0.11630000000000001), np.float64(0.11654999999999999), np.float64(0.11654999999999999), np.float64(0.1186), np.float64(0.1244), np.float64(0.12475), np.float64(0.1881), np.float64(0.19355), np.float64(0.2427)]"
puma8NH,"['MS', 'SMM', 'DyS', 'SORD', 'X', 'ACC', 'MAX', 'HDy', 'CC', 'PCC', 'PACC']","[0.18836218 0.14335878 0.10797377 0.10196929 0.09562323 0.09163569
 0.07666461 0.06510553 0.05533944 0.04228845 0.031679  ]","[np.float32(0.020958152), np.float32(0.027537366), np.float32(0.036561873), np.float32(0.038714826), np.float32(0.041284144), np.float32(0.04308063), np.float32(0.05149342), np.float32(0.060635757), np.float32(0.07133652), np.float32(0.09335227), np.float32(0.124616414)]","['DyS', 'X', 'HDy', 'ACC', 'MAX', 'SORD', 'MS', 'SMM', 'CC', 'PACC', 'PCC']","[0.13510989 0.11481169 0.1130862  0.11282533 0.10954038 0.10749402
 0.09608994 0.0932503  0.05078897 0.03863332 0.02836994]","[np.float64(0.0362), np.float64(0.0426), np.float64(0.043250000000000004), np.float64(0.04335), np.float64(0.044649999999999995), np.float64(0.0455), np.float64(0.0509), np.float64(0.052450000000000004), np.float64(0.09630000000000001), np.float64(0.1266), np.float64(0.17240000000000003)]"
quake,"['MS', 'SMM', 'ACC', 'DyS', 'HDy', 'SORD', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.20810857 0.1536347  0.09085913 0.0809019  0.07729711 0.07680006
 0.07628504 0.07174224 0.06291036 0.05664242 0.04481851]","[np.float32(0.07610486), np.float32(0.10308917), np.float32(0.1743146), np.float32(0.19576888), np.float32(0.20489867), np.float32(0.20622475), np.float32(0.20761701), np.float32(0.22076355), np.float32(0.25175622), np.float32(0.27961504), np.float32(0.3533824)]","['PCC', 'DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'X', 'CC', 'MS', 'PACC']","[0.11971507 0.11009733 0.10663375 0.10622492 0.09341004 0.09060761
 0.0850338  0.08447022 0.0726783  0.06740462 0.06372433]","[np.float64(0.26615), np.float64(0.2894), np.float64(0.2988), np.float64(0.29995), np.float64(0.3411), np.float64(0.35165), np.float64(0.3747), np.float64(0.3772), np.float64(0.4384), np.float64(0.4727), np.float64(0.5)]"
space_ga,"['CC', 'ACC', 'PACC', 'PCC', 'SMM', 'HDy', 'X', 'DyS', 'SORD', 'MAX', 'MS']","[0.16504009 0.13823885 0.12944797 0.11028074 0.07571072 0.06757075
 0.06745072 0.06628396 0.06612775 0.05912199 0.05472638]","[np.float32(0.13583851), np.float32(0.16217437), np.float32(0.17318773), np.float32(0.20328842), np.float32(0.2961113), np.float32(0.33178258), np.float32(0.33237296), np.float32(0.33822358), np.float32(0.33902258), np.float32(0.3791956), np.float32(0.40965253)]","['MS', 'SMM', 'SORD', 'DyS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.11892338 0.11845333 0.11829747 0.11721783 0.10345923 0.10135972
 0.09636235 0.09483763 0.05211946 0.04655933 0.03241026]","[np.float64(0.0378), np.float64(0.03795), np.float64(0.038000000000000006), np.float64(0.03835), np.float64(0.043449999999999996), np.float64(0.04435000000000001), np.float64(0.04665), np.float64(0.047400000000000005), np.float64(0.08625), np.float64(0.09655), np.float64(0.13870000000000002)]"
spambase,"['DyS', 'MS', 'SORD', 'MAX', 'X', 'SMM', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12013176 0.11297237 0.11275198 0.11234792 0.11088273 0.11056127
 0.0974913  0.0965647  0.05472793 0.04158659 0.02998141]","[np.float32(0.021292228), np.float32(0.022641579), np.float32(0.022685835), np.float32(0.022767426), np.float32(0.023068273), np.float32(0.023135344), np.float32(0.026236935), np.float32(0.026488695), np.float32(0.04673798), np.float32(0.061507158), np.float32(0.085315295)]","['DyS', 'MS', 'SORD', 'MAX', 'SMM', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.11993653 0.11356822 0.11306792 0.11208042 0.11111003 0.10898691
 0.09777683 0.09649029 0.05501911 0.04176797 0.03019578]","[np.float64(0.021400000000000002), np.float64(0.022600000000000002), np.float64(0.0227), np.float64(0.0229), np.float64(0.0231), np.float64(0.02355), np.float64(0.02625), np.float64(0.026600000000000002), np.float64(0.04665), np.float64(0.061450000000000005), np.float64(0.085)]"
sylva_prior,"['MS', 'SMM', 'SORD', 'MAX', 'X', 'DyS', 'CC', 'ACC', 'HDy', 'PCC', 'PACC']","[0.26499185 0.16185297 0.0986171  0.08955027 0.0858963  0.06765547
 0.05531696 0.05188741 0.04517812 0.03971829 0.03933529]","[np.float32(0.017576426), np.float32(0.028776797), np.float32(0.047229234), np.float32(0.052011117), np.float32(0.054223638), np.float32(0.06884306), np.float32(0.08419859), np.float32(0.089763775), np.float32(0.10309437), np.float32(0.11726612), np.float32(0.11840792)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'CC', 'ACC', 'HDy', 'PACC', 'PCC']","[0.15241931 0.14049084 0.13242989 0.13135322 0.11458473 0.0991193
 0.08828659 0.0623801  0.03119005 0.03003057 0.0177154 ]","[np.float64(0.0053), np.float64(0.005750000000000001), np.float64(0.0060999999999999995), np.float64(0.00615), np.float64(0.00705), np.float64(0.008150000000000001), np.float64(0.00915), np.float64(0.01295), np.float64(0.0259), np.float64(0.0269), np.float64(0.0456)]"
visualizing_soil,"['DyS', 'SMM', 'MS', 'SORD', 'MAX', 'HDy', 'X', 'CC', 'ACC', 'PACC', 'PCC']","[0.17792763 0.1341868  0.13063619 0.12628302 0.11111404 0.08395854
 0.06824152 0.05320948 0.05021784 0.03667542 0.02754957]","[np.float32(0.031179411), np.float32(0.041342955), np.float32(0.042466633), np.float32(0.04393052), np.float32(0.049927793), np.float32(0.06607641), np.float32(0.08129477), np.float32(0.1042611), np.float32(0.11047227), np.float32(0.15126424), np.float32(0.20137076)]","['DyS', 'SORD', 'ACC', 'HDy', 'MS', 'MAX', 'X', 'CC', 'SMM', 'PACC', 'PCC']","[0.15517503 0.10398327 0.10292221 0.1018826  0.10086377 0.09888605
 0.09888605 0.08547777 0.06724251 0.04543413 0.0392466 ]","[np.float64(0.0032500000000000003), np.float64(0.00485), np.float64(0.0049), np.float64(0.0049499999999999995), np.float64(0.005), np.float64(0.0051), np.float64(0.0051), np.float64(0.0059), np.float64(0.0075), np.float64(0.0111), np.float64(0.012849999999999999)]"
